Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
8,2012-10-12,68.45,3.017,0.0,0.0,0.0,0.0,4431.05,136.322,9.08,False
8,2012-10-19,56.42,3.611,0.0,0.0,0.0,0.0,0.0,167.771,6.826,False
8,2012-10-26,41.14,2.949,3036.74,0.0,0.0,3555.84,0.0,185.315,5.374,False
8,2012-11-02,65.64,3.385,0.0,0.0,571.56,3713.12,3157.82,140.912,8.006,False
8,2012-11-09,83.53,2.622,4253.97,4064.37,0.0,0.0,989.39,223.979,6.519,False
9,2010-02-05,49.01,3.958,0.0,0.0,0.0,2754.72,0.0,167.306,8.563,False
9,2010-02-12,70.09,2.538,4761.35,4376.75,0.0,0.0,0.0,148.877,11.774,True
9,2010-02-19,46.17,2.545,0.0,0.0,0.0,2492.11,0.0,180.749,13.208,False
9,2010-02-26,91.2,2.959,0.0,0.0,0.0,0.0,0.0,157.99,7.24,False
9,2010-03-05,70.33,2.857,0.0,0.0,0.0,0.0,3776.29,128.689,13.351,False
9,2010-03-12,92.29,3.089,0.0,534.26,0.0,1864.38,1031.63,153.477,9.48,False
9,2010-03-19,75.54,3.351,0.0,570.84,0.0,0.0,0.0,135.272,5.42,False
9,2010-03-26,93.16,2.753,0.0,0.0,0.0,3852.66,0.0,140.33,10.357,False
9,2010-04-02,49.26,3.068,0.0,0.0,0.0,0.0,0.0,134.232,6.116,False
9,2010-04-09,60.82,2.644,0.0,0.0,773.98,0.0,0.0,212.403,11.984,False
9,2010-04-16,69.9,3.999,0.0,3398.93,0.0,0.0,0.0,207.428,9.433,False
9,2010-04-23,43.06,3.722,0.0,0.0,0.0,447.78,1301.07,128.375,12.433,False
9,2010-04-30,49.76,2.821,4064.19,0.0,0.0,0.0,0.0,128.073,5.067,False
9,2010-05-07,84.2,2.536,0.0,0.0,354.41,1496.04,0.0,184.641,11.361,False
9,2010-05-14,81.94,2.631,3569.7,0.0,1119.87,0.0,0.0,207.904,5.571,False
9,2010-05-21,92.23,3.088,0.0,0.0,0.0,2624.38,0.0,132.146,12.208,False
9,2010-05-28,47.33,3.116,0.0,4776.15,0.0,0.0,0.0,155.528,11.731,False
9,2010-06-04,78.12,3.854,0.0,0.0,1461.22,0.0,5207.05,145.158,11.633,False
9,2010-06-11,92.71,3.98,0.0,0.0,0.0,0.0,5493.62,205.857,5.745,False
9,2010-06-18,50.88,2.639,6707.6,0.0,0.0,0.0,0.0,141.683,10.895,False
9,2010-06-25,57.65,2.755,0.0,0.0,0.0,0.0,1411.84,200.188,11.075,False
9,2010-07-02,56.16,3.301,0.0,0.0,2430.8,0.0,0.0,127.972,8.264,False
9,2010-07-09,42.38,2.837,0.0,0.0,0.0,0.0,0.0,214.592,13.219,False
9,2010-07-16,86.17,3.566,0.0,4933.28,0.0,0.0,2684.56,151.609,6.586,False
9,2010-07-23,95.41,3.778,0.0,0.0,0.0,1907.88,0.0,134.518,12.755,False
9,2010-07-30,98.96,3.86,0.0,0.0,788.83,0.0,0.0,195.289,10.999,False
9,2010-08-06,53.08,3.261,0.0,0.0,0.0,0.0,0.0,170.115,11.958,False
9,2010-08-13,47.01,3.289,0.0,3899.96,0.0,0.0,0.0,159.214,10.009,False
9,2010-08-20,50.36,3.523,0.0,0.0,0.0,439.98,4326.84,142.239,9.971,False
9,2010-08-27,42.84,3.757,0.0,0.0,0.0,0.0,0.0,180.082,11.223,False
9,2010-09-03,74.47,2.582,0.0,0.0,0.0,0.0,0.0,134.979,11.783,False
9,2010-09-10,59.84,2.535,0.0,0.0,2968.64,0.0,493.07,152.429,10.203,True
9,2010-09-17,82.54,3.8,9708.81,0.0,2291.4,0.0,0.0,202.615,6.395,False
9,2010-09-24,74.77,3.95,1870.82,0.0,0.0,0.0,0.0,217.551,13.608,False
9,2010-10-01,83.84,3.31,0.0,0.0,0.0,0.0,0.0,155.594,12.165,False
9,2010-10-08,46.32,3.307,0.0,0.0,0.0,3174.39,0.0,166.95,11.845,False
9,2010-10-15,71.52,3.904,3946.5,0.0,2265.07,3693.51,3379.45,197.318,10.149,False
9,2010-10-22,48.12,3.692,1778.11,0.0,0.0,1723.64,0.0,166.006,5.663,False
9,2010-10-29,47.13,2.705,0.0,0.0,0.0,0.0,0.0,140.748,11.052,False
9,2010-11-05,49.4,3.622,5712.56,0.0,0.0,0.0,0.0,135.512,12.536,False
9,2010-11-12,66.93,3.861,0.0,0.0,1914.98,0.0,0.0,222.645,10.14,False
9,2010-11-19,64.97,2.987,0.0,610.7,0.0,0.0,0.0,190.95,8.341,False
9,2010-11-26,95.61,3.461,0.0,0.0,2266.9,0.0,0.0,166.374,12.024,True
9,2010-12-03,44.31,3.479,5040.31,565.29,0.0,0.0,0.0,197.859,13.037,False
9,2010-12-10,90.48,2.675,0.0,4122.71,0.0,3728.01,4915.08,137.252,9.502,False
9,2010-12-17,90.38,3.153,1628.56,0.0,1761.07,3089.12,2720.03,152.076,13.003,False
9,2010-12-24,50.14,3.996,0.0,0.0,1652.68,0.0,0.0,180.026,13.648,False
9,2010-12-31,84.99,2.832,3655.28,0.0,0.0,3541.28,0.0,197.948,5.455,True
9,2011-01-07,67.84,3.907,3466.81,0.0,0.0,0.0,0.0,189.741,6.213,False
9,2011-01-14,99.6,2.931,0.0,0.0,0.0,3834.86,0.0,129.609,8.907,False
9,2011-01-21,82.02,3.795,6486.7,0.0,0.0,0.0,0.0,203.806,11.857,False
9,2011-01-28,56.01,3.077,0.0,0.0,0.0,0.0,818.91,139.368,6.2,False
9,2011-02-04,98.08,3.141,4633.59,0.0,0.0,0.0,0.0,217.828,13.6,False
9,2011-02-11,83.13,3.537,0.0,0.0,0.0,3047.82,0.0,201.122,12.468,True
9,2011-02-18,44.09,2.984,0.0,0.0,0.0,2859.83,0.0,130.498,12.302,False
9,2011-02-25,88.93,2.968,0.0,4487.6,2789.91,0.0,0.0,212.115,8.908,False
9,2011-03-04,99.43,3.425,5407.87,0.0,1909.54,0.0,0.0,143.556,8.211,False
9,2011-03-11,51.2,3.253,6973.75,0.0,0.0,0.0,0.0,227.426,6.12,False
9,2011-03-18,72.2,2.756,4954.14,0.0,2389.83,0.0,0.0,199.714,8.267,False
9,2011-03-25,49.28,2.854,5912.05,0.0,0.0,410.78,0.0,188.748,7.682,False
9,2011-04-01,81.26,2.927,0.0,0.0,1742.24,0.0,0.0,140.197,10.541,False
9,2011-04-08,96.71,2.641,0.0,0.0,0.0,3950.82,0.0,216.136,7.199,False
9,2011-04-15,53.49,3.465,0.0,1670.3,0.0,0.0,0.0,176.278,9.033,False
9,2011-04-22,92.19,2.758,0.0,0.0,338.63,0.0,2504.8,191.942,6.988,False
9,2011-04-29,57.04,3.499,0.0,0.0,0.0,3159.79,0.0,192.584,5.549,False
9,2011-05-06,61.18,3.472,0.0,0.0,1970.73,0.0,0.0,158.547,9.967,False
9,2011-05-13,67.7,2.883,0.0,0.0,0.0,0.0,4835.71,163.616,9.414,False
9,2011-05-20,54.91,2.88,0.0,0.0,0.0,0.0,0.0,170.541,7.391,False
9,2011-05-27,55.02,2.855,8463.1,0.0,423.53,1723.42,0.0,163.271,12.261,False
9,2011-06-03,58.58,3.841,0.0,0.0,0.0,2663.68,0.0,189.518,11.55,False
9,2011-06-10,60.57,3.879,0.0,2744.65,0.0,0.0,0.0,160.351,9.832,False
9,2011-06-17,89.06,2.714,0.0,0.0,1743.61,3676.04,0.0,164.51,9.417,False
9,2011-06-24,64.22,3.921,5692.16,0.0,1493.69,3099.48,0.0,206.789,6.474,False
9,2011-07-01,46.56,3.25,0.0,0.0,0.0,0.0,1858.73,150.859,9.413,False
9,2011-07-08,67.54,3.3,0.0,0.0,1000.92,0.0,0.0,184.537,10.932,False
9,2011-07-15,80.27,3.384,0.0,0.0,0.0,0.0,0.0,138.434,5.115,False
9,2011-07-22,64.35,2.849,0.0,2669.96,0.0,2238.66,0.0,195.277,11.041,False
9,2011-07-29,86.21,2.733,0.0,0.0,0.0,0.0,0.0,204.804,6.844,False
9,2011-08-05,88.29,3.748,9899.62,3113.78,0.0,3410.76,0.0,195.032,12.614,False
9,2011-08-12,40.28,3.089,0.0,0.0,0.0,0.0,0.0,193.125,12.524,False
9,2011-08-19,98.86,3.311,0.0,0.0,0.0,0.0,5387.56,184.935,6.695,False
9,2011-08-26,59.43,2.768,0.0,2742.49,0.0,1216.0,3868.48,159.812,9.906,False
9,2011-09-02,89.9,2.89,0.0,0.0,695.75,0.0,0.0,175.323,10.303,False
9,2011-09-09,87.36,2.825,9802.83,0.0,0.0,3137.36,0.0,198.779,9.096,True
9,2011-09-16,81.69,2.52,1084.78,511.23,0.0,0.0,2144.67,168.17,11.906,False
9,2011-09-23,83.36,3.926,9077.59,0.0,620.6,1216.26,0.0,128.106,13.061,False
9,2011-09-30,74.8,3.027,0.0,0.0,0.0,3400.7,0.0,148.225,7.136,False
9,2011-10-07,92.71,2.78,0.0,0.0,0.0,0.0,0.0,139.213,7.571,False
9,2011-10-14,43.96,3.071,0.0,0.0,2074.39,1165.39,0.0,187.553,10.326,False
9,2011-10-21,64.74,3.559,0.0,0.0,0.0,0.0,0.0,180.75,12.681,False
9,2011-10-28,98.36,3.63,0.0,0.0,0.0,0.0,0.0,156.126,11.585,False
9,2011-11-04,56.07,3.194,0.0,1723.01,0.0,0.0,0.0,208.782,9.121,False
9,2011-11-11,95.17,3.614,3940.7,0.0,0.0,0.0,0.0,199.7,11.031,False
9,2011-11-18,80.62,3.516,1093.85,0.0,0.0,0.0,0.0,201.938,6.588,False
9,2011-11-25,79.66,3.844,0.0,0.0,231.83,0.0,0.0,223.577,12.009,True
9,2011-12-02,47.37,3.201,0.0,0.0,939.33,0.0,1965.88,215.626,8.366,False
9,2011-12-09,65.91,3.958,7838.87,0.0,1710.11,0.0,5002.54,140.63,7.557,False
9,2011-12-16,69.51,3.765,0.0,0.0,2642.58,345.91,0.0,190.065,11.373,False
9,2011-12-23,87.3,3.333,0.0,4149.75,0.0,0.0,5705.55,211.085,6.49,False
9,2011-12-30,82.39,2.886,0.0,1067.78,0.0,0.0,0.0,203.922,9.234,True
9,2012-01-06,52.77,3.779,0.0,0.0,2584.94,0.0,0.0,222.762,6.939,False
9,2012-01-13,75.27,3.826,0.0,0.0,0.0,0.0,0.0,197.508,11.57,False
9,2012-01-20,55.2,2.521,0.0,3883.19,0.0,0.0,0.0,181.383,11.462,False
9,2012-01-27,79.69,3.913,0.0,0.0,0.0,0.0,0.0,205.905,10.062,False
9,2012-02-03,52.13,3.799,0.0,0.0,0.0,0.0,0.0,221.285,10.351,False
9,2012-02-10,85.16,3.787,0.0,683.9,0.0,0.0,0.0,208.082,9.081,True
9,2012-02-17,92.49,2.851,0.0,0.0,995.62,0.0,0.0,212.414,5.57,False
9,2012-02-24,74.7,3.12,0.0,0.0,230.71,0.0,0.0,181.598,6.779,False
9,2012-03-02,96.97,3.922,0.0,0.0,0.0,0.0,0.0,220.744,8.671,False
9,2012-03-09,58.52,2.69,9596.53,0.0,0.0,2239.46,0.0,162.829,5.607,False
9,2012-03-16,49.93,2.693,0.0,587.21,0.0,0.0,3306.75,161.723,11.51,False
9,2012-03-23,98.18,3.203,0.0,0.0,0.0,0.0,0.0,182.559,5.003,False
9,2012-03-30,47.55,3.764,3445.65,0.0,0.0,0.0,0.0,153.401,8.878,False
9,2012-04-06,47.64,3.624,0.0,0.0,0.0,0.0,662.86,134.802,6.631,False
9,2012-04-13,57.2,3.195,0.0,0.0,0.0,660.04,0.0,141.962,9.079,False
9,2012-04-20,74.19,3.082,0.0,0.0,0.0,0.0,0.0,219.977,10.463,False
9,2012-04-27,72.12,3.991,0.0,0.0,0.0,0.0,0.0,219.853,12.329,False
9,2012-05-04,91.92,3.287,0.0,0.0,0.0,0.0,0.0,161.664,10.629,False
9,2012-05-11,41.39,3.736,0.0,1900.66,0.0,690.45,0.0,222.907,12.826,False
9,2012-05-18,47.77,2.525,0.0,0.0,0.0,1619.36,0.0,130.133,6.662,False
9,2012-05-25,89.12,2.505,0.0,0.0,1134.47,0.0,0.0,160.827,9.176,False
9,2012-06-01,91.21,3.123,0.0,0.0,0.0,0.0,0.0,201.378,11.266,False
9,2012-06-08,62.48,3.664,9619.33,0.0,0.0,1459.58,0.0,162.321,10.999,False
9,2012-06-15,93.46,2.611,0.0,0.0,0.0,0.0,0.0,205.943,12.257,False
9,2012-06-22,41.82,2.548,0.0,2307.18,2427.27,3143.03,0.0,183.139,7.979,False
9,2012-06-29,98.26,3.138,0.0,2818.02,0.0,806.73,4892.95,210.994,5.516,False
9,2012-07-06,47.69,2.954,0.0,0.0,0.0,0.0,2008.59,210.687,5.314,False
9,2012-07-13,78.83,2.59,0.0,0.0,0.0,0.0,3814.71,153.311,10.642,False
9,2012-07-20,87.29,2.904,0.0,4965.55,2887.34,0.0,0.0,202.824,11.073,False
9,2012-07-27,99.67,3.428,0.0,0.0,1176.17,0.0,0.0,219.897,6.211,False
9,2012-08-03,54.71,2.96,0.0,0.0,0.0,0.0,2044.46,160.864,12.763,False
9,2012-08-10,42.22,3.24,0.0,1653.51,0.0,0.0,2948.39,164.707,11.949,False
9,2012-08-17,69.01,3.074,0.0,0.0,0.0,0.0,2775.48,137.217,8.319,False
9,2012-08-24,66.49,3.093,0.0,0.0,0.0,0.0,0.0,192.144,8.046,False
9,2012-08-31,73.87,3.204,0.0,2370.06,0.0,2246.62,1647.7,166.729,8.918,False
9,2012-09-07,43.29,3.663,0.0,3055.57,1944.47,0.0,0.0,139.916,12.375,True
9,2012-09-14,67.65,3.407,9042.48,1513.56,0.0,0.0,0.0,184.327,10.717,False
9,2012-09-21,86.72,3.493,0.0,0.0,1692.58,0.0,0.0,192.782,12.311,False
9,2012-09-28,47.22,3.952,2628.81,0.0,0.0,2306.95,4621.46,146.552,6.032,False
9,2012-10-05,54.11,3.468,4129.17,0.0,0.0,0.0,0.0,195.732,8.292,False
9,2012-10-12,52.51,3.092,0.0,0.0,0.0,0.0,0.0,167.867,12.906,False
9,2012-10-19,43.83,3.001,5631.33,0.0,0.0,0.0,0.0,180.826,11.819,False
9,2012-10-26,90.38,3.541,0.0,0.0,0.0,0.0,0.0,140.431,11.571,False
9,2012-11-02,67.05,3.803,3465.9,0.0,0.0,0.0,572.85,149.119,5.842,False
9,2012-11-09,56.05,2.571,0.0,0.0,894.26,0.0,0.0,183.51,11.221,False
10,2010-02-05,61.41,3.065,0.0,0.0,0.0,3452.39,0.0,223.439,9.886,False
10,2010-02-12,80.33,2.818,2263.61,0.0,0.0,0.0,0.0,179.572,7.312,True
10,2010-02-19,79.17,2.891,0.0,0.0,729.61,0.0,0.0,161.294,11.226,False
10,2010-02-26,95.97,3.805,0.0,2780.43,1980.21,1377.41,2144.26,201.621,5.998,False
10,2010-03-05,87.1,3.738,0.0,0.0,0.0,0.0,0.0,177.808,8.699,False
10,2010-03-12,84.14,3.531,7018.88,0.0,837.73,0.0,0.0,194.56,8.509,False
10,2010-03-19,61.7,3.782,0.0,2588.18,0.0,0.0,0.0,219.187,9.972,False
10,2010-03-26,49.55,3.655,3874.1,0.0,1600.25,0.0,0.0,166.185,7.798,False
10,2010-04-02,88.55,2.808,0.0,2548.74,224.97,0.0,0.0,188.264,13.845,False
10,2010-04-09,91.03,3.804,0.0,4512.24,530.08,0.0,0.0,180.263,6.172,False
10,2010-04-16,92.28,3.337,4124.0,0.0,2402.85,0.0,3399.18,178.776,5.04,False
10,2010-04-23,56.23,3.799,2917.52,0.0,2517.16,0.0,403.21,146.28,12.241,False
10,2010-04-30,85.17,2.938,0.0,3957.0,0.0,0.0,0.0,185.02,6.483,False
10,2010-05-07,68.41,3.12,0.0,0.0,0.0,0.0,0.0,166.555,10.984,False
10,2010-05-14,73.63,2.755,0.0,1324.63,0.0,0.0,0.0,155.198,8.205,False
10,2010-05-21,82.86,3.108,0.0,0.0,1410.27,3192.25,5262.7,149.993,11.028,False
10,2010-05-28,48.64,2.914,0.0,0.0,0.0,0.0,0.0,155.219,6.526,False
10,2010-06-04,85.93,3.093,0.0,0.0,0.0,0.0,4102.25,138.142,11.805,False
10,2010-06-11,63.58,2.5,0.0,0.0,2564.64,0.0,0.0,197.37,10.02,False
10,2010-06-18,41.8,2.573,0.0,3961.24,0.0,0.0,1944.45,192.062,11.774,False
10,2010-06-25,46.84,3.28,0.0,0.0,0.0,2857.88,0.0,193.772,6.728,False
10,2010-07-02,67.42,3.324,0.0,0.0,0.0,0.0,0.0,203.532,7.516,False
10,2010-07-09,85.74,3.036,0.0,4925.61,0.0,0.0,1707.16,210.644,11.719,False
10,2010-07-16,86.29,2.708,0.0,0.0,0.0,0.0,0.0,172.802,5.668,False
10,2010-07-23,68.83,2.898,0.0,0.0,0.0,2942.05,0.0,179.545,5.946,False
10,2010-07-30,85.29,2.658,0.0,0.0,1122.68,305.18,5136.74,171.816,10.002,False
10,2010-08-06,91.14,2.943,0.0,4269.86,1464.85,0.0,0.0,136.558,5.627,False
10,2010-08-13,82.36,3.869,0.0,0.0,0.0,2722.51,5088.47,148.919,8.28,False
10,2010-08-20,94.99,3.36,0.0,0.0,0.0,3170.86,1653.43,147.827,10.186,False
10,2010-08-27,82.04,3.572,9846.42,0.0,2664.29,0.0,0.0,197.936,6.454,False
10,2010-09-03,45.54,3.309,0.0,0.0,0.0,0.0,4371.79,221.593,5.779,False
10,2010-09-10,49.72,2.936,0.0,0.0,0.0,1240.83,0.0,182.881,7.604,True
10,2010-09-17,98.94,3.624,0.0,0.0,911.78,1579.42,0.0,200.048,7.523,False
10,2010-09-24,95.05,3.922,0.0,0.0,1416.17,2706.46,0.0,160.414,8.579,False
10,2010-10-01,81.75,3.542,0.0,0.0,0.0,0.0,592.27,226.565,12.231,False
10,2010-10-08,57.35,3.611,2222.2,0.0,0.0,0.0,0.0,175.869,11.587,False
10,2010-10-15,43.0,3.945,0.0,4737.46,0.0,0.0,0.0,224.978,10.443,False
10,2010-10-22,59.63,3.726,2218.87,0.0,0.0,0.0,0.0,161.82,7.4,False
10,2010-10-29,54.72,3.968,0.0,0.0,317.53,0.0,0.0,193.495,10.59,False
10,2010-11-05,91.12,2.883,0.0,2164.63,0.0,0.0,0.0,213.836,10.475,False
10,2010-11-12,58.79,3.416,1595.77,0.0,0.0,0.0,0.0,225.767,13.242,False
10,2010-11-19,90.95,3.075,2305.9,0.0,831.47,0.0,0.0,219.244,7.729,False
10,2010-11-26,40.82,2.54,0.0,0.0,0.0,689.8,4836.19,179.873,5.263,True
10,2010-12-03,74.75,2.848,0.0,0.0,0.0,0.0,0.0,170.35,9.7,False
10,2010-12-10,84.78,2.837,0.0,549.99,0.0,0.0,0.0,173.865,8.583,False
10,2010-12-17,52.59,3.929,0.0,0.0,0.0,0.0,4304.85,151.409,10.37,False
10,2010-12-24,99.0,3.712,0.0,3557.09,0.0,0.0,0.0,132.962,5.072,False
10,2010-12-31,41.96,3.447,9760.26,1059.98,0.0,0.0,0.0,186.948,6.045,True
10,2011-01-07,47.48,2.568,0.0,0.0,243.14,0.0,5411.23,144.821,8.723,False
10,2011-01-14,51.23,3.821,3947.05,0.0,0.0,3423.8,0.0,142.031,13.144,False
10,2011-01-21,49.97,3.079,0.0,0.0,0.0,1248.36,0.0,133.127,6.635,False
10,2011-01-28,49.08,3.385,1771.86,0.0,0.0,457.56,4303.86,128.852,6.544,False
10,2011-02-04,59.13,3.974,0.0,2172.14,1018.7,0.0,0.0,169.046,12.159,False
10,2011-02-11,75.1,2.794,9016.77,2161.66,0.0,0.0,0.0,163.182,7.419,True
10,2011-02-18,61.2,3.896,0.0,0.0,0.0,3424.02,0.0,133.91,9.847,False
10,2011-02-25,61.95,3.01,0.0,0.0,0.0,0.0,1837.72,170.592,8.07,False
10,2011-03-04,67.76,3.456,0.0,4182.97,0.0,0.0,0.0,187.713,11.761,False
10,2011-03-11,86.57,3.26,0.0,2202.0,0.0,3335.24,0.0,192.108,9.18,False
10,2011-03-18,85.54,2.613,5581.22,4030.79,0.0,0.0,1812.03,215.023,8.625,False
10,2011-03-25,62.48,3.462,0.0,0.0,0.0,0.0,0.0,139.339,8.931,False
10,2011-04-01,80.73,3.182,6559.88,0.0,0.0,0.0,0.0,191.77,9.991,False
10,2011-04-08,83.11,3.912,0.0,0.0,0.0,0.0,0.0,151.101,7.383,False
10,2011-04-15,66.16,3.837,0.0,0.0,0.0,0.0,3657.75,199.831,11.08,False
10,2011-04-22,45.72,3.674,0.0,0.0,0.0,0.0,0.0,133.76,8.696,False
10,2011-04-29,86.56,3.242,0.0,4559.44,0.0,0.0,0.0,162.232,11.277,False
10,2011-05-06,70.77,3.006,0.0,0.0,2778.05,0.0,591.37,129.645,6.921,False
10,2011-05-13,66.06,3.82,0.0,0.0,0.0,0.0,0.0,132.298,8.538,False
10,2011-05-20,45.86,3.129,0.0,0.0,0.0,0.0,0.0,222.08,9.054,False
10,2011-05-27,89.63,3.875,0.0,0.0,0.0,3011.09,0.0,190.241,5.606,False
10,2011-06-03,64.62,3.848,0.0,0.0,0.0,0.0,0.0,211.484,13.856,False
10,2011-06-10,45.14,3.528,0.0,0.0,0.0,2507.55,0.0,189.209,6.856,False
10,2011-06-17,99.93,2.924,0.0,3290.78,876.32,0.0,2566.79,137.634,11.212,False
10,2011-06-24,57.14,3.66,0.0,0.0,0.0,2993.06,0.0,128.581,9.794,False
10,2011-07-01,79.09,3.734,0.0,0.0,0.0,882.49,0.0,144.135,10.207,False
10,2011-07-08,81.88,2.507,0.0,0.0,0.0,0.0,0.0,128.228,7.316,False
10,2011-07-15,70.13,3.53,0.0,832.83,0.0,0.0,0.0,175.733,6.862,False
10,2011-07-22,70.56,3.321,0.0,0.0,0.0,0.0,0.0,194.215,5.359,False
10,2011-07-29,68.24,2.856,0.0,0.0,0.0,3275.0,4612.16,137.037,10.583,False
10,2011-08-05,73.43,2.725,0.0,0.0,1820.01,0.0,0.0,181.264,10.24,False
10,2011-08-12,91.61,2.8,0.0,0.0,1980.35,0.0,0.0,176.043,13.891,False
10,2011-08-19,73.39,3.585,0.0,0.0,2278.61,0.0,1844.02,141.043,9.42,False
10,2011-08-26,62.06,3.555,0.0,0.0,2724.18,0.0,0.0,202.756,12.58,False
10,2011-09-02,83.37,3.907,0.0,0.0,0.0,0.0,0.0,184.635,5.076,False
10,2011-09-09,50.0,3.248,0.0,0.0,0.0,0.0,0.0,190.815,9.083,True
10,2011-09-16,52.46,3.667,0.0,0.0,1189.53,310.85,0.0,216.495,6.665,False
10,2011-09-23,75.13,2.664,0.0,0.0,0.0,0.0,0.0,138.257,8.329,False
10,2011-09-30,99.43,3.097,0.0,0.0,1867.41,0.0,0.0,187.117,8.572,False
10,2011-10-07,94.15,3.196,0.0,0.0,0.0,702.1,2596.47,130.396,9.977,False
10,2011-10-14,95.83,2.631,0.0,0.0,0.0,0.0,0.0,226.292,6.728,False
10,2011-10-21,99.98,2.614,0.0,0.0,2377.3,0.0,0.0,174.518,8.739,False
10,2011-10-28,81.56,3.945,0.0,0.0,0.0,0.0,5098.0,185.889,9.983,False
10,2011-11-04,76.95,3.255,3644.26,1715.57,0.0,0.0,0.0,182.639,12.311,False
10,2011-11-11,80.02,2.702,9159.33,0.0,0.0,0.0,0.0,171.278,13.904,False
10,2011-11-18,56.91,3.293,2557.9,0.0,1060.25,0.0,0.0,225.152,5.596,False
10,2011-11-25,52.11,3.142,0.0,0.0,0.0,0.0,0.0,154.195,7.82,True
10,2011-12-02,61.63,3.011,5798.45,0.0,0.0,3112.16,0.0,164.805,11.694,False
10,2011-12-09,54.91,3.313,0.0,0.0,1579.42,0.0,0.0,136.616,11.895,False
10,2011-12-16,45.6,2.796,6544.92,0.0,0.0,0.0,0.0,150.119,7.07,False
10,2011-12-23,64.43,2.757,0.0,3065.07,0.0,2406.22,0.0,216.203,9.303,False
10,2011-12-30,40.45,3.7,0.0,1534.25,0.0,3473.09,0.0,220.285,12.162,True
10,2012-01-06,75.84,3.653,5035.43,0.0,0.0,0.0,0.0,180.416,10.35,False
10,2012-01-13,47.29,3.403,1377.9,0.0,0.0,0.0,0.0,163.286,11.715,False
10,2012-01-20,74.5,3.277,3917.56,0.0,2716.68,0.0,0.0,139.742,5.983,False
10,2012-01-27,61.07,3.83,0.0,0.0,2197.73,0.0,0.0,167.159,11.925,False
10,2012-02-03,71.77,2.934,2329.57,0.0,0.0,0.0,0.0,215.66,9.548,False
10,2012-02-10,96.46,2.722,0.0,0.0,1172.37,2521.9,0.0,140.215,11.645,True
10,2012-02-17,94.03,3.485,0.0,0.0,0.0,0.0,0.0,171.906,11.733,False
10,2012-02-24,94.71,2.95,0.0,0.0,1413.38,0.0,0.0,150.878,8.899,False
10,2012-03-02,86.87,2.532,3982.15,0.0,0.0,0.0,4648.8,222.34,6.159,False
10,2012-03-09,84.19,3.169,0.0,0.0,0.0,0.0,0.0,181.983,9.799,False
10,2012-03-16,69.29,3.763,0.0,0.0,1639.44,640.54,844.55,226.908,8.32,False
10,2012-03-23,43.29,2.695,0.0,568.8,1295.64,0.0,0.0,180.3,12.515,False
10,2012-03-30,49.52,3.459,0.0,0.0,1262.26,0.0,0.0,143.18,12.685,False
10,2012-04-06,95.85,2.742,7610.67,0.0,0.0,0.0,0.0,216.407,12.044,False
10,2012-04-13,80.04,2.811,2843.31,0.0,0.0,0.0,2802.87,146.699,9.442,False
10,2012-04-20,47.65,3.119,3360.54,0.0,0.0,0.0,0.0,153.972,8.764,False
10,2012-04-27,65.52,3.358,1339.0,0.0,1718.42,0.0,0.0,166.715,13.998,False
10,2012-05-04,55.66,2.898,0.0,0.0,0.0,3114.82,0.0,145.516,5.226,False
10,2012-05-11,79.11,3.217,0.0,0.0,0.0,0.0,0.0,224.806,6.633,False
10,2012-05-18,56.54,3.714,0.0,0.0,0.0,0.0,0.0,215.131,7.75,False
10,2012-05-25,57.35,2.962,0.0,0.0,0.0,0.0,0.0,222.002,6.23,False
10,2012-06-01,44.1,3.672,0.0,0.0,0.0,2162.93,0.0,199.742,9.974,False
10,2012-06-08,44.94,3.926,0.0,3778.66,1959.72,495.63,0.0,223.801,7.909,False
10,2012-06-15,82.04,3.391,0.0,0.0,0.0,0.0,0.0,209.036,10.289,False
10,2012-06-22,67.99,3.628,6138.01,0.0,1892.29,0.0,0.0,173.346,5.53,False
10,2012-06-29,60.1,2.829,0.0,4485.59,0.0,0.0,0.0,182.499,9.036,False
10,2012-07-06,76.36,2.789,0.0,0.0,0.0,3830.4,0.0,182.961,8.669,False
10,2012-07-13,61.34,3.978,0.0,2490.67,2233.58,3775.14,2497.08,143.081,7.862,False
10,2012-07-20,44.06,3.314,0.0,0.0,2948.15,0.0,539.94,192.456,11.044,False
10,2012-07-27,59.48,3.923,0.0,0.0,0.0,0.0,0.0,226.621,5.148,False
10,2012-08-03,83.03,3.842,0.0,4517.69,0.0,0.0,0.0,193.014,7.859,False
10,2012-08-10,71.83,3.445,0.0,0.0,0.0,0.0,0.0,194.601,6.917,False
10,2012-08-17,92.07,3.974,0.0,0.0,0.0,3422.56,1288.96,185.521,5.21,False
10,2012-08-24,64.1,2.579,1750.2,0.0,0.0,0.0,0.0,146.164,11.244,False
10,2012-08-31,40.56,3.127,0.0,0.0,0.0,0.0,0.0,167.979,8.322,False
10,2012-09-07,89.66,2.636,2321.5,0.0,0.0,0.0,0.0,200.181,13.148,True
10,2012-09-14,46.85,3.695,0.0,0.0,0.0,683.02,0.0,146.645,8.744,False
10,2012-09-21,75.02,2.983,2271.33,0.0,0.0,0.0,0.0,178.305,13.849,False
10,2012-09-28,66.26,2.976,0.0,0.0,0.0,1654.01,0.0,192.586,9.665,False
